,id_left,id_right
235,5649,5645
236,5651,5649
237,5668,5674
238,5674,5685
239,5674,5668
240,5685,5694
241,5685,5674
242,5694,5701
243,5694,5685
244,5701,5710
245,5701,5694
246,5710,5714
247,5710,5701
248,5714,5725
249,5714,5710
250,5725,5742
251,5725,5714
252,5742,5750
253,5742,5725
254,5750,5767
255,5750,5742
256,5767,5776
257,5767,5750
258,5776,5786
259,5776,5767
260,5786,5795
261,5786,5776
262,5795,5786
263,31,775
264,33,34
265,34,33
266,37,64
267,39,48
268,43,55
269,48,39
270,55,43
271,64,37
272,90,101
273,101,90
274,106,111
275,111,116
276,111,106
277,116,124
278,116,111
279,124,129
280,124,116
281,129,124
282,215,226
283,217,235
284,226,215
285,235,240
286,235,217
287,240,235
288,247,248
289,248,250
290,248,247
291,250,253
292,250,248
293,253,256
294,253,250
295,256,260
296,256,253
297,260,256
298,261,264
299,264,261
300,264,266
301,266,270
302,266,264
303,270,266
304,272,276
305,276,279
306,276,272
307,279,282
308,279,276
309,282,290
310,282,279
311,290,299
312,290,282
313,299,318
314,299,290
315,318,323
316,318,299
317,323,329
318,323,318
319,329,339
320,329,323
321,339,343
322,339,329
323,343,347
324,343,339
325,347,362
326,347,343
327,362,368
328,362,347
329,368,376
330,368,362
331,376,382
332,376,368
333,382,390
334,382,376
335,390,382
336,398,416
337,416,432
338,416,398
339,432,416
340,436,442
341,442,446
342,442,436
343,446,450
344,446,442
345,450,446
346,551,562
347,562,568
348,562,551
349,568,562
350,589,604
351,604,617
352,604,589
353,617,628
354,617,604
355,628,617
356,669,679
357,679,684
358,679,669
359,684,679
360,697,702
361,702,708
362,702,697
363,708,711
364,708,702
365,711,714
366,711,708
367,714,711
368,722,726
369,726,722
370,726,733
371,733,726
372,733,742
373,742,744
374,742,733
375,744,747
376,744,742
377,747,752
378,747,744
379,752,763
380,752,747
381,763,772
382,763,752
383,772,778
384,772,763
385,778,786
386,778,772
387,786,795
388,786,778
389,795,805
390,795,786
391,805,812
392,805,795
393,812,805
394,818,826
395,826,845
396,826,818
397,845,855
398,845,826
399,855,997
400,855,845
401,997,1009
402,997,855
403,1009,1069
404,1009,997
405,1069,1076
406,1069,1009
407,1076,1096
408,1076,1069
409,1096,1104
410,1096,1076
411,1104,1108
412,1104,1096
413,1108,1111
414,1108,1104
415,1111,1115
416,1111,1108
417,1115,1122
418,1115,1111
419,1122,1137
420,1122,1115
421,1137,1141
422,1137,1122
423,1141,1144
424,1141,1137
425,1144,1166
426,1144,1141
427,1166,1170
428,1166,1144
429,1170,1172
430,1170,1166
431,1172,1174
432,1172,1170
433,1174,1172
434,21,399
435,24,399
436,42,43
437,43,399
438,43,42
439,44,399
440,45,399
441,48,399
442,51,399
443,51,54
444,54,399
445,54,51
446,89,399
447,105,399
448,110,399
449,116,399
450,119,399
451,120,399
452,160,399
453,164,399
454,173,399
455,185,399
456,192,399
457,199,399
458,203,399
459,205,399
460,208,399
461,209,399
462,210,399
463,211,399
464,212,399
465,215,399
466,232,233
467,233,232
468,233,399
469,234,399
470,241,399
471,242,399
472,263,266
473,263,399
474,266,263
475,266,399
476,287,399
477,291,399
478,293,399
479,296,302
480,296,304
481,296,399
482,302,306
483,302,307
484,302,296
485,302,399
486,304,307
487,304,296
488,304,399
489,306,309
490,306,302
491,306,399
492,307,302
493,307,304
494,307,399
495,308,399
496,309,306
497,309,399
498,312,319
499,312,399
500,314,399
501,315,399
502,316,399
503,317,326
504,317,327
505,317,399
506,318,399
507,319,312
508,319,399
509,321,324
510,321,399
511,324,331
512,324,321
513,324,399
514,325,399
515,326,317
516,326,399
517,327,317
518,327,399
519,328,399
520,329,399
521,330,333
522,330,399
523,331,324
524,331,399
525,333,341
526,333,330
527,333,399
528,334,338
529,334,399
530,335,399
531,336,399
532,337,399
533,338,334
534,338,399
535,339,399
536,340,399
537,341,333
538,341,399
539,344,347
540,344,399
541,345,399
542,346,399
543,347,344
544,347,399
545,349,399
546,350,353
547,350,399
548,353,350
549,353,399
550,354,399
551,355,361
552,355,399
553,357,399
554,358,399
555,359,399
556,361,355
557,361,399
558,364,399
559,365,399
560,369,399
561,370,372
562,370,399
563,371,399
564,372,370
565,372,399
566,373,399
567,375,399
568,378,399
569,380,399
570,386,399
571,399,378
572,399,215
573,399,212
574,399,210
575,399,208
576,399,203
577,399,199
578,399,386
579,399,380
580,399,375
581,399,373
582,399,372
583,399,371
584,399,370
585,399,369
586,399,364
587,399,365
588,399,361
589,399,359
590,399,357
591,399,358
592,399,355
593,399,353
594,399,354
595,399,350
596,399,349
597,399,345
598,399,346
599,399,347
600,399,344
601,399,341
602,399,338
603,399,337
604,399,340
605,399,336
606,399,339
607,399,335
608,399,334
609,399,333
610,399,331
611,399,330
612,399,329
613,399,328
614,399,325
615,399,326
616,399,327
617,399,324
618,399,321
619,399,315
620,399,319
621,399,317
622,399,318
623,399,316
624,399,312
625,399,314
626,399,308
627,399,309
628,399,306
629,399,307
630,399,302
631,399,304
632,399,296
633,399,293
634,399,291
635,399,287
636,399,266
637,399,263
638,399,242
639,399,241
640,399,234
641,399,233
642,399,211
643,399,209
644,399,205
645,399,192
646,399,185
647,399,173
648,399,164
649,399,160
650,399,120
651,399,119
652,399,116
653,399,110
654,399,105
655,399,89
656,399,54
657,399,51
658,399,48
659,399,45
660,399,44
661,399,43
662,399,24
663,399,21
664,447,775
665,450,775
666,462,775
667,463,775
668,468,775
669,505,775
670,531,775
671,535,775
672,544,775
673,546,775
674,620,775
675,690,692
676,690,775
677,692,690
678,692,775
679,761,775
680,775,31
681,775,761
682,775,692
683,775,690
684,775,620
685,775,546
686,775,544
687,775,535
688,775,531
689,775,505
690,775,468
691,775,463
692,775,462
693,775,450
694,775,447
695,42,567
696,75,567
697,115,567
698,204,567
699,207,567
700,207,209
701,209,207
702,213,567
703,241,567
704,284,567
705,288,567
706,291,567
707,295,567
708,303,567
709,309,567
710,337,567
711,408,567
712,499,567
713,509,567
714,510,567
715,511,567
716,516,518
717,518,516
718,518,567
719,533,567
720,536,567
721,543,567
722,546,567
723,547,567
724,549,567
725,560,567
726,561,567
727,567,560
728,567,561
729,567,549
730,567,547
731,567,546
732,567,543
733,567,536
734,567,533
735,567,518
736,567,511
737,567,510
738,567,509
739,567,499
740,567,408
741,567,337
742,567,309
743,567,303
744,567,295
745,567,291
746,567,288
747,567,284
748,567,241
749,567,213
750,567,207
751,567,204
752,567,115
753,567,75
754,567,42
755,567,7136
756,2044,2051
757,2051,2044
758,2066,2076
759,2076,2083
760,2076,2066
761,2083,2087
762,2083,2076
763,2087,2083
764,2211,2221
765,2221,2211
766,2254,2262
767,2262,2254
768,2282,2298
769,2298,2282
770,2376,2384
771,2384,2391
772,2384,2376
773,2391,2384
774,2405,2416
775,2416,2437
776,2416,2405
777,2437,2522
778,2437,2416
779,2522,2541
780,2522,2437
781,2541,2522
782,2560,2983
783,2983,2560
784,3003,3009
785,3009,3003
786,3033,3042
787,3042,3054
788,3042,3033
789,3054,3042
790,3080,3099
791,3099,3102
792,3099,3080
793,3102,3103
794,3102,3099
795,3103,3102
796,3130,3166
797,3166,3130
798,3491,3502
799,3502,3491
800,3696,3741
801,3741,4005
802,3741,3696
803,3873,4005
804,4005,4096
805,4005,3873
806,4005,3741
807,4096,4103
808,4096,4005
809,4103,4096
810,4122,4134
811,4134,4160
812,4134,4122
813,4160,4134
814,4195,4211
815,4211,4235
816,4211,4195
817,4235,4211
818,5330,5346
819,5346,5359
820,5346,5330
821,5359,5361
822,5359,5346
823,5361,5378
824,5361,5359
825,5378,5361
826,5489,5507
827,5507,5489
828,5511,5517
829,5517,5511
830,5624,5632
831,5632,5624
832,5708,5747
833,5747,5708
834,5785,5787
835,5787,5794
836,5787,5785
837,5794,5838
838,5794,5787
839,5838,5840
840,5838,5794
841,5840,5838
842,5863,5867
843,5867,5863
844,5929,5936
845,5936,5929
846,5991,5997
847,5997,5991
848,6069,6080
849,6080,6069
850,6265,6291
851,6291,6265
852,6325,6347
853,6347,6353
854,6347,6325
855,6353,6347
856,6391,6397
857,6397,6562
858,6397,6391
859,6562,6575
860,6562,6397
861,6575,6577
862,6575,6562
863,6577,6575
864,6587,6594
865,6594,6587
866,6864,7136
867,6989,7136
868,6991,7136
869,7013,7136
870,7050,7136
871,7071,7136
872,7072,7136
873,7079,7083
874,7079,7136
875,7083,7079
876,7084,7136
877,7085,7136
878,7089,7100
879,7089,7136
880,7092,7136
881,7100,7102
882,7100,7089
883,7102,7100
884,7136,567
885,7136,7092
886,7136,7089
887,7136,7085
888,7136,7084
889,7136,7079
890,7136,7072
891,7136,7071
892,7136,7050
893,7136,7013
894,7136,6991
895,7136,6989
896,7136,6864
897,1632,2332
898,1668,1677
899,1677,1668
900,1749,2332
901,1780,1784
902,1784,1780
903,1788,2332
904,1797,2332
905,1854,1860
906,1860,1854
907,1910,2332
908,1927,2332
909,2010,2332
910,2167,2332
911,2183,2187
912,2187,2183
913,2332,3594
914,2332,2167
915,2332,1927
916,2332,1910
917,2332,1788
918,2332,1749
919,2332,1632
920,2332,2010
921,2332,1797
922,3594,2332
923,24,84
924,46,95
925,81,203
926,84,126
927,84,24
928,95,1337
929,95,46
930,126,146
931,126,84
932,146,228
933,146,126
934,203,213
935,203,81
936,213,256
937,213,203
938,228,146
939,256,276
940,256,213
941,276,323
942,276,256
943,323,336
944,323,276
945,336,345
946,336,323
947,345,478
948,345,336
949,478,345
950,680,719
951,719,754
952,719,680
953,754,768
954,754,719
955,768,807
956,768,754
957,807,1411
958,807,768
959,1129,1158
960,1158,1129
961,1169,1184
962,1184,1169
963,1200,1213
964,1213,1254
965,1213,1200
966,1215,1226
967,1226,1215
968,1254,1213
969,1265,1279
970,1279,1304
971,1279,1265
972,1304,1315
973,1304,1279
974,1315,1304
975,1323,1334
976,1334,1323
977,1337,1414
978,1337,95
979,1404,1417
980,1411,807
981,1414,1424
982,1414,1337
983,1417,1427
984,1417,1404
985,1422,1434
986,1424,1436
987,1424,1414
988,1427,1417
989,1434,1448
990,1434,1422
991,1436,1463
992,1436,1424
993,1438,1464
994,1448,1480
995,1448,1434
996,1463,1436
997,1463,3601
998,1464,1485
999,1464,1438
1000,1476,1493
1001,1480,1496
1002,1480,1448
1003,1485,1501
1004,1485,1464
1005,1493,1506
1006,1493,1476
1007,1496,1480
1008,1501,1485
1009,1506,1533
1010,1506,1493
1011,1508,1522
1012,1515,1528
1013,1522,1533
1014,1522,1508
1015,1528,1515
1016,1533,1522
1017,1533,1506
1018,1568,1586
1019,1586,1621
1020,1586,1568
1021,1597,1968
1022,1621,1586
1023,1652,1662
1024,1652,1663
1025,1653,1663
1026,1653,1665
1027,1662,1691
1028,1662,1652
1029,1663,1652
1030,1663,1653
1031,1665,1675
1032,1665,1653
1033,1675,1778
1034,1675,1665
1035,1691,1723
1036,1691,1662
1037,1693,1710
1038,1710,1693
1039,1723,1691
1040,1726,1742
1041,1738,1747
1042,1742,1751
1043,1742,1726
1044,1747,1738
1045,1747,2156
1046,1751,1742
1047,1760,1762
1048,1762,1760
1049,1772,3601
1050,1778,1675
1051,1787,1795
1052,1795,1787
1053,1799,1806
1054,1806,1812
1055,1806,1799
1056,1812,1822
1057,1812,1806
1058,1815,1830
1059,1822,1833
1060,1822,1812
1061,1830,1840
1062,1830,1815
1063,1833,1837
1064,1833,1822
1065,1837,1842
1066,1837,1833
1067,1840,1851
1068,1840,1830
1069,1842,1845
1070,1842,1837
1071,1845,1857
1072,1845,1842
1073,1851,1840
1074,1851,2009
1075,1852,1968
1076,1857,1845
1077,1883,1885
1078,1885,1883
1079,1888,1899
1080,1899,1888
1081,1899,1915
1082,1909,1968
1083,1915,1899
1084,1943,1946
1085,1946,1943
1086,1968,1979
1087,1968,1909
1088,1968,1852
1089,1968,1597
1090,1979,1981
1091,1979,1968
1092,1981,1983
1093,1981,1979
1094,1983,1985
1095,1983,1981
1096,1985,1987
1097,1985,1983
1098,1987,1990
1099,1987,1985
1100,1990,1987
1101,1993,2013
1102,2009,1851
1103,2009,3601
1104,2013,2019
1105,2013,1993
1106,2015,2030
1107,2019,2049
1108,2019,2013
1109,2028,4722
1110,2030,2015
1111,2049,2058
1112,2049,2019
1113,2058,2070
1114,2058,2049
1115,2070,2088
1116,2070,2058
1117,2082,3849
1118,2082,2156
1119,2088,2098
1120,2088,2070
1121,2098,2105
1122,2098,2088
1123,2105,2098
1124,2128,2141
1125,2141,2128
1126,2154,2887
1127,2156,1747
1128,2156,2082
1129,2743,2762
1130,2743,2751
1131,2751,2743
1132,2761,2764
1133,2762,2803
1134,2762,2743
1135,2764,2818
1136,2764,2761
1137,2803,2762
1138,2810,2821
1139,2818,2833
1140,2818,2764
1141,2821,2810
1142,2821,2887
1143,2833,2841
1144,2833,2818
1145,2841,2833
1146,2853,2865
1147,2865,2871
1148,2865,2853
1149,2871,2865
1150,2871,2954
1151,2887,2821
1152,2887,2154
1153,2954,3015
1154,2954,2871
1155,3015,3020
1156,3015,2954
1157,3020,3057
1158,3020,3015
1159,3057,6340
1160,3057,3020
1161,3601,1463
1162,3601,1772
1163,3601,2009
1164,3849,3970
1165,3849,2082
1166,3970,5430
1167,3970,3849
1168,4629,5144
1169,4722,6032
1170,4722,2028
1171,4766,5144
1172,5143,5144
1173,5144,5143
1174,5144,4766
1175,5144,4629
1176,5430,8240
1177,5430,3970
1178,5635,6358
1179,5635,5649
1180,5649,5659
1181,5649,5635
1182,5659,5671
1183,5659,5649
1184,5671,5659
1185,5742,5789
1186,5789,5800
1187,5789,5742
1188,5800,5812
1189,5800,5789
1190,5812,5814
1191,5812,5800
1192,5814,5829
1193,5814,5812
1194,5829,5840
1195,5829,5814
1196,5840,5843
1197,5840,5829
1198,5843,5845
1199,5843,5840
1200,5845,6036
1201,5845,5843
1202,6032,7487
1203,6032,4722
1204,6036,5845
1205,6340,3057
1206,6358,5635
1207,6382,6390
1208,6390,6398
1209,6390,6382
1210,6398,6413
1211,6398,6390
1212,6413,6463
1213,6413,6398
1214,6463,6495
1215,6463,6413
1216,6495,6463
1217,6588,6637
1218,6637,6658
1219,6637,6588
1220,6639,6659
1221,6658,6675
1222,6658,6637
1223,6659,6689
1224,6659,6639
1225,6675,6688
1226,6675,6658
1227,6688,6724
1228,6688,6675
1229,6689,6710
1230,6689,6659
1231,6710,6725
1232,6710,6689
1233,6724,6738
1234,6724,6688
1235,6725,6710
1236,6738,6724
1237,7487,7493
1238,7487,6032
1239,7493,7501
1240,7493,7487
1241,7501,7514
1242,7501,7493
1243,7514,7526
1244,7514,7501
1245,7526,7556
1246,7526,7514
1247,7556,7604
1248,7556,7526
1249,7604,7609
1250,7604,7556
1251,7609,7604
1252,8240,9108
1253,8240,5430
1254,8417,10433
1255,9108,9122
1256,9108,8240
1257,9122,9155
1258,9122,9108
1259,9155,9605
1260,9155,9122
1261,9605,9654
1262,9605,9155
1263,9654,9691
1264,9654,9605
1265,9691,9710
1266,9691,9654
1267,9710,9806
1268,9710,9691
1269,9806,9853
1270,9806,9710
1271,9853,9896
1272,9853,9806
1273,9896,9930
1274,9896,9853
1275,9930,9960
1276,9930,9896
1277,9960,10078
1278,9960,9930
1279,10078,12355
1280,10078,9960
1281,10433,10444
1282,10433,8417
1283,10444,10476
1284,10444,10433
1285,10476,10545
1286,10476,10444
1287,10545,10581
1288,10545,10476
1289,10581,10613
1290,10581,10545
1291,10613,10998
1292,10613,10581
1293,10998,12355
1294,10998,10613
1295,12355,12395
1296,12355,10998
1297,12355,10078
1298,12395,12355
1299,14616,14634
1300,14634,14616
1301,16449,16480
1302,16480,16449
1303,24,16616
1304,81,16628
1305,593,16566
1306,680,16579
1307,6358,16854
1308,6588,16854
1309,7350,16854
1310,7499,16854
1311,9394,16854
1312,10865,16854
1313,14616,16854
1314,14634,16854
1315,15302,16854
1316,16449,16854
1317,16509,16854
1318,16592,16854
1319,16731,16854
