,id_left,id_right
472,4419,1059
473,4419,1058
474,4419,1053
475,4419,1054
476,4419,1051
477,4419,1039
478,4419,1036
479,4419,1033
480,4419,1025
481,4419,1021
482,4419,1015
483,4419,1004
484,4419,1000
485,4419,1002
486,4419,995
487,4419,992
488,4419,982
489,4419,979
490,4419,976
491,4419,948
492,4419,946
493,4419,86
494,4491,4492
495,4492,4491
496,4537,4697
497,4690,45
498,4697,869
499,4697,4537
500,4697,4244
501,4697,4240
502,4697,4226
503,4697,4219
504,4697,4048
505,4697,3560
506,4697,4194
507,12,5462
508,44,92
509,92,44
510,92,5446
511,121,5484
512,121,5444
513,167,1453
514,209,1453
515,273,289
516,289,273
517,335,1453
518,340,4582
519,346,1453
520,359,4582
521,432,445
522,445,432
523,452,5484
524,452,5444
525,470,1453
526,472,1453
527,482,1453
528,483,1453
529,485,1453
530,514,1453
531,518,1453
532,529,4582
533,537,1453
534,543,1454
535,548,1454
536,549,1454
537,563,1454
538,583,1454
539,600,1453
540,628,1454
541,628,632
542,632,628
543,648,652
544,652,1453
545,652,648
546,672,1454
547,677,682
548,682,677
549,714,1454
550,732,1454
551,783,1453
552,806,1453
553,841,1454
554,885,1454
555,899,1454
556,902,1454
557,910,1454
558,918,1454
559,948,1454
560,955,1454
561,983,986
562,983,1454
563,986,983
564,986,1454
565,987,1454
566,987,989
567,989,1454
568,989,987
569,1010,1454
570,1382,4582
571,1453,470
572,1453,209
573,1453,167
574,1453,5463
575,1453,806
576,1453,783
577,1453,600
578,1453,537
579,1453,518
580,1453,514
581,1453,485
582,1453,483
583,1453,482
584,1453,472
585,1453,335
586,1453,652
587,1453,346
588,1453,5438
589,1454,986
590,1454,983
591,1454,955
592,1454,948
593,1454,918
594,1454,902
595,1454,885
596,1454,841
597,1454,732
598,1454,672
599,1454,543
600,1454,1010
601,1454,989
602,1454,987
603,1454,910
604,1454,899
605,1454,714
606,1454,628
607,1454,583
608,1454,563
609,1454,549
610,1454,548
611,1497,1643
612,1643,1497
613,1722,1734
614,1734,1722
615,1754,1758
616,1755,1758
617,1758,1755
618,1758,1754
619,1800,1802
620,1802,4582
621,1802,1800
622,1807,1814
623,1813,4582
624,1814,4582
625,1814,1807
626,1820,4582
627,1834,1840
628,1840,1834
629,1864,1873
630,1871,1877
631,1872,1879
632,1873,1864
633,1877,1871
634,1879,1872
635,1961,2907
636,1961,1967
637,1964,4582
638,1967,1970
639,1967,1961
640,1970,1978
641,1970,1967
642,1978,1979
643,1978,1970
644,1979,1982
645,1979,1978
646,1982,1979
647,1989,1991
648,1991,1997
649,1991,1989
650,1997,2007
651,1997,1991
652,2007,2018
653,2007,1997
654,2018,2028
655,2018,2007
656,2028,2064
657,2028,2018
658,2060,4582
659,2064,2081
660,2064,2028
661,2081,2089
662,2081,2064
663,2089,2098
664,2089,2081
665,2094,2099
666,2098,2089
667,2099,2094
668,2106,2109
669,2109,2106
670,2139,2148
671,2146,4582
672,2148,2289
673,2148,2139
674,2289,2291
675,2289,2148
676,2291,2294
677,2291,2289
678,2294,2295
679,2294,2291
680,2295,2299
681,2295,2294
682,2299,2295
683,2299,2907
684,2879,2889
685,2888,2895
686,2888,4582
687,2889,2879
688,2895,2888
689,2907,2299
690,2907,1961
691,2989,4582
692,2998,3002
693,2998,4582
694,3000,4582
695,3002,2998
696,3002,4582
697,3004,4582
698,3009,4582
699,3010,4582
700,3011,4582
701,3042,3065
702,3042,4582
703,3043,4582
704,3045,3050
705,3045,4582
706,3047,4582
707,3050,3045
708,3050,4582
709,3065,3042
710,3065,4582
711,3068,4582
712,3070,4582
713,3071,3073
714,3071,4582
715,3073,3071
716,3073,4582
717,3074,4582
718,3078,4582
719,3080,4582
720,3081,4582
721,3087,4582
722,3088,4582
723,3090,4582
724,3093,4582
725,3094,4582
726,3163,4582
727,3283,3349
728,3345,3569
729,3349,3373
730,3349,3283
731,3373,3349
732,3549,3569
733,3569,3549
734,3569,3345
735,4147,4582
736,4346,4582
737,4351,4582
738,4364,4367
739,4367,4372
740,4367,4364
741,4372,4367
742,4372,4383
743,4383,4372
744,4582,3094
745,4582,3093
746,4582,3088
747,4582,3087
748,4582,3081
749,4582,3080
750,4582,3078
751,4582,3074
752,4582,3073
753,4582,3071
754,4582,3070
755,4582,3068
756,4582,3065
757,4582,3050
758,4582,3047
759,4582,3045
760,4582,3043
761,4582,3042
762,4582,3011
763,4582,3009
764,4582,3002
765,4582,3010
766,4582,3004
767,4582,3000
768,4582,2998
769,4582,86
770,4582,4351
771,4582,4346
772,4582,4147
773,4582,3163
774,4582,3090
775,4582,2989
776,4582,2888
777,4582,2146
778,4582,2060
779,4582,1964
780,4582,1820
781,4582,1814
782,4582,1813
783,4582,1802
784,4582,1382
785,4582,529
786,4582,359
787,4582,340
788,4582,5443
789,4100,4307
790,4104,4123
791,4106,4117
792,4111,4307
793,4116,4307
794,4117,4122
795,4117,4106
796,4120,4307
797,4121,4307
798,4122,4117
799,4123,4104
800,4127,4307
801,4137,4139
802,4137,4307
803,4139,4137
804,4139,4307
805,4149,4307
806,4157,4307
807,4227,4232
808,4227,4307
809,4231,4240
810,4231,4235
811,4232,4227
812,4232,4307
813,4235,4231
814,4240,4231
815,4243,4248
816,4243,4307
817,4248,4243
818,4248,4307
819,4256,5444
820,4257,4261
821,4261,4257
822,4283,4487
823,4288,5444
824,4307,4248
825,4307,4243
826,4307,4232
827,4307,4227
828,4307,4157
829,4307,4149
830,4307,4139
831,4307,4137
832,4307,4127
833,4307,4121
834,4307,4120
835,4307,4116
836,4307,4111
837,4307,4100
838,4337,4339
839,4339,4337
840,4343,4487
841,4350,4487
842,4351,4487
843,4354,4487
844,4389,4392
845,4389,4487
846,4392,4389
847,4397,5238
848,4421,4487
849,4426,4487
850,4439,4487
851,4440,4487
852,4448,4487
853,4450,4487
854,4479,4489
855,4483,4491
856,4483,4487
857,4485,4487
858,4487,4485
859,4487,4483
860,4487,4448
861,4487,4450
862,4487,4439
863,4487,4440
864,4487,4426
865,4487,4421
866,4487,4389
867,4487,4354
868,4487,4350
869,4487,4351
870,4487,4343
871,4487,4283
872,4489,4479
873,4491,4483
874,4569,5444
875,4624,5444
876,4658,4663
877,4663,4658
878,4684,5238
879,4690,4691
880,4691,4690
881,4697,5444
882,4713,5238
883,4714,5238
884,4719,4726
885,4720,4721
886,4721,4727
887,4721,4720
888,4726,4719
889,4727,4731
890,4727,4721
891,4731,4736
892,4731,4727
893,4736,4731
894,4748,4754
895,4754,4748
896,4814,4837
897,4835,4837
898,4837,4835
899,4837,4814
900,4854,4862
901,4854,5444
902,4862,4864
903,4862,4854
904,4864,4862
905,4963,5444
906,5157,5463
907,5164,5173
908,5165,5176
909,5166,5444
910,5173,5164
911,5176,5181
912,5176,5165
913,5177,5183
914,5177,5444
915,5181,5176
916,5181,5463
917,5183,5177
918,5238,4397
919,5238,5463
920,5238,4713
921,5238,4714
922,5238,4684
923,5239,5271
924,5239,5244
925,5243,5248
926,5244,5443
927,5244,5239
928,5248,5243
929,5258,5289
930,5268,5444
931,5271,5286
932,5271,5239
933,5280,5463
934,5286,5294
935,5286,5271
936,5289,5258
937,5294,5438
938,5294,5286
939,5310,5359
940,5310,5444
941,5332,5340
942,5332,5444
943,5338,5361
944,5340,5332
945,5359,5310
946,5361,5338
947,5386,5446
948,5392,5446
949,5409,5446
950,5409,5418
951,5418,5409
952,5438,1453
953,5438,5294
954,5443,4582
955,5443,5244
956,5444,452
957,5444,121
958,5444,5332
959,5444,5310
960,5444,5268
961,5444,5177
962,5444,5166
963,5444,4963
964,5444,4854
965,5444,4697
966,5444,4624
967,5444,4569
968,5444,4288
969,5444,4256
970,5446,92
971,5446,5409
972,5446,5392
973,5446,5386
974,5462,12
975,5463,5238
976,5463,5280
977,5463,5181
978,5463,5157
979,5463,1453
980,5484,452
981,5484,121
982,1040,1044
983,1044,1040
984,1055,1057
985,1057,1055
986,1101,1115
987,1106,1114
988,1106,1115
989,1108,1115
990,1113,1120
991,1114,1106
992,1115,1106
993,1115,1108
994,1115,1101
995,1120,1113
996,1257,1261
997,1261,1257
998,1974,1509
999,1974,338
1000,1974,85
1001,4310,2488
1002,5238,2488
1003,493,1478
1004,577,1478
1005,822,1478
1006,843,1478
1007,855,1478
1008,856,1478
1009,911,1478
1010,1048,1478
1011,1070,1478
1012,1079,1478
1013,1092,1478
1014,1108,1478
1015,1115,1478
1016,1121,1478
1017,1125,1478
1018,1165,1478
1019,1194,1478
1020,1200,1478
1021,1214,1478
1022,1216,1478
1023,1256,1478
1024,1261,1478
1025,1263,1478
