,id_left,id_right
384,2729,2719
385,2739,2361
386,2758,2778
387,2758,2601
388,2764,2809
389,2764,2666
390,2778,2836
391,2778,2758
392,2809,2896
393,2809,2764
394,2836,2885
395,2836,2778
396,2863,2934
397,2863,2386
398,2885,2925
399,2885,2836
400,2896,3136
401,2896,2809
402,2916,2937
403,2925,2959
404,2925,2885
405,2934,2950
406,2934,2863
407,2937,3030
408,2937,2916
409,2937,2729
410,2950,2998
411,2950,2934
412,2959,2974
413,2959,2925
414,2974,3263
415,2974,2959
416,2998,3014
417,2998,2950
418,3014,2998
419,3030,3083
420,3030,2937
421,3048,3076
422,3076,3094
423,3076,3048
424,3083,4305
425,3083,3030
426,3094,3113
427,3094,3076
428,3113,3129
429,3113,3094
430,3129,3142
431,3129,3113
432,3136,2896
433,3142,3129
434,3150,3181
435,3154,2552
436,3154,467
437,3162,3303
438,3162,2456
439,3181,3193
440,3181,3150
441,3193,3210
442,3193,3181
443,3210,3283
444,3210,3193
445,3263,5133
446,3263,2974
447,3283,3210
448,3303,3318
449,3303,3162
450,3318,3303
451,3357,3386
452,3386,3407
453,3386,3357
454,3407,3427
455,3407,3386
456,3427,3440
457,3427,3407
458,3440,3477
459,3440,3427
460,3469,1930
461,3469,1839
462,3477,3500
463,3477,3440
464,3500,3559
465,3500,3477
466,3559,3918
467,3559,3500
468,3629,3733
469,3733,3629
470,3733,3851
471,3851,3897
472,3851,3733
473,3897,4106
474,3897,3851
475,3918,3559
476,4052,4065
477,4065,4052
478,4106,4120
479,4106,3897
480,4109,4143
481,4120,4160
482,4120,4106
483,4143,4182
484,4143,4109
485,4160,4175
486,4160,4120
487,4175,4195
488,4175,4160
489,4182,4255
490,4182,4143
491,4195,4210
492,4195,4175
493,4210,4195
494,4254,4273
495,4255,4316
496,4255,4182
497,4273,4290
498,4273,4254
499,4290,4337
500,4290,4273
501,4305,4486
502,4305,3083
503,4316,4354
504,4316,4255
505,4337,4290
506,4344,5133
507,4354,4431
508,4354,4316
509,4431,4493
510,4431,4354
511,4471,4513
512,4472,4513
513,4486,4527
514,4486,4305
515,4493,4431
516,4513,4471
517,4513,4472
518,4527,4486
519,4618,4677
520,4640,4666
521,4666,4686
522,4666,4640
523,4677,4748
524,4677,4618
525,4686,4666
526,4710,4735
527,4712,4714
528,4712,4738
529,4714,4800
530,4714,4712
531,4735,4756
532,4735,4710
533,4738,4712
534,4748,4805
535,4748,4677
536,4756,4796
537,4756,4735
538,4771,4816
539,4796,4756
540,4800,4826
541,4800,4714
542,4805,4905
543,4805,4748
544,4816,4835
545,4816,4771
546,4826,4951
547,4826,4800
548,4835,4816
549,4867,4882
550,4882,4867
551,4905,4954
552,4905,4805
553,4909,4924
554,4917,4946
555,4924,4909
556,4946,4917
557,4951,4993
558,4951,4826
559,4954,5048
560,4954,4905
561,4972,4987
562,4987,4972
563,4993,5006
564,4993,4951
565,5000,5020
566,5006,5026
567,5006,4993
568,5020,5072
569,5020,5000
570,5026,5006
571,5048,4954
572,5048,5276
573,5059,5068
574,5068,5086
575,5068,5059
576,5070,5078
577,5072,5082
578,5072,5020
579,5078,5096
580,5078,5070
581,5082,5092
582,5082,5072
583,5086,5111
584,5086,5068
585,5092,5097
586,5092,5082
587,5096,5116
588,5096,5078
589,5097,5092
590,5111,5121
591,5111,5086
592,5116,5141
593,5116,5096
594,5121,5861
595,5121,5111
596,5133,4344
597,5133,3263
598,5141,5116
599,5141,5160
600,5160,5141
601,5160,5179
602,5179,5189
603,5179,5160
604,5189,5219
605,5189,5179
606,5193,5199
607,5199,5193
608,5219,5259
609,5219,5189
610,5253,5269
611,5259,5286
612,5259,5219
613,5269,5272
614,5269,5253
615,5272,5305
616,5272,5269
617,5276,5048
618,5286,5341
619,5286,5259
620,5305,5319
621,5305,5272
622,5319,5305
623,5328,5359
624,5328,5355
625,5341,5471
626,5341,5286
627,5355,5366
628,5355,5328
629,5359,5328
630,5366,5355
631,5372,5388
632,5384,5396
633,5388,5468
634,5388,5372
635,5396,5408
636,5396,5384
637,5408,5418
638,5408,5396
639,5418,5429
640,5418,5408
641,5429,5445
642,5429,5418
643,5445,5466
644,5445,5429
645,5464,5533
646,5466,5480
647,5466,5445
648,5468,5482
649,5468,5388
650,5471,5555
651,5471,5341
652,5480,5466
653,5482,5492
654,5482,5468
655,5492,5505
656,5492,5482
657,5503,5515
658,5505,6017
659,5505,5492
660,5515,5524
661,5515,5503
662,5524,5515
663,5533,5820
664,5533,5464
665,5542,5562
666,5555,5575
667,5555,5471
668,5562,5587
669,5562,5542
670,5575,5555
671,5587,5594
672,5587,5562
673,5594,5604
674,5594,5587
675,5604,5615
676,5604,5594
677,5615,5939
678,5615,5604
679,5695,5796
680,5704,5777
681,5777,5791
682,5777,5704
683,5791,5802
684,5791,5777
685,5796,5695
686,5802,5825
687,5802,5791
688,5820,5904
689,5820,5533
690,5825,5847
691,5825,5802
692,5847,5854
693,5847,5825
694,5854,5870
695,5854,5847
696,5861,5121
697,5870,5887
698,5870,5854
699,5886,5936
700,5887,5897
701,5887,5870
702,5897,5887
703,5904,6075
704,5904,5820
705,5936,5949
706,5936,5886
707,5939,5615
708,5941,6021
709,5949,7016
710,5949,5936
711,6017,5505
712,6021,6065
713,6021,5941
714,6065,6238
715,6065,6021
716,6075,6108
717,6075,5904
718,6108,6143
719,6108,6075
720,6143,6202
721,6143,6108
722,6202,6208
723,6202,6143
724,6208,6202
725,6227,6230
726,6230,6227
727,6238,6258
728,6238,6065
729,6251,6257
730,6257,6260
731,6257,6251
732,6258,7015
733,6258,6238
734,6260,6263
735,6260,6257
736,6263,8143
737,6263,6260
738,6308,6324
739,6308,6316
740,6316,6308
741,6324,6360
742,6324,6308
743,6353,6372
744,6360,6377
745,6360,6324
746,6372,6353
747,6377,6462
748,6377,6360
749,6461,6480
750,6462,6481
751,6462,6377
752,6480,6461
753,6481,6462
754,6497,6517
755,6517,6542
756,6517,6497
757,6542,6552
758,6542,6517
759,6552,6589
760,6552,6542
761,6575,7016
762,6589,6612
763,6589,6552
764,6592,6604
765,6595,6607
766,6604,6616
767,6604,6592
768,6607,6595
769,6612,6643
770,6612,6589
771,6616,6633
772,6616,6604
773,6633,6648
774,6633,6616
775,6643,6657
776,6643,6612
777,6648,6659
778,6648,6633
779,6651,6665
780,6657,6672
781,6657,6643
782,6659,6675
783,6659,6648
784,6665,6677
785,6665,6651
786,6672,6684
787,6672,6657
788,6675,6689
789,6675,6659
790,6677,6665
791,6684,6672
792,6689,6702
793,6689,6675
794,6693,6713
795,6702,6709
796,6702,6689
797,6709,6724
798,6709,6702
799,6711,8143
800,6713,6693
801,6724,6746
802,6724,6709
803,6726,6748
804,6746,6724
805,6748,6837
806,6748,6726
807,6752,6772
808,6772,6785
809,6772,6752
810,6785,6799
811,6785,6772
812,6799,6834
813,6799,6785
814,6803,6822
815,6812,7015
816,6822,6845
817,6822,6803
818,6834,6908
819,6834,6799
820,6837,6861
821,6837,6748
822,6845,6857
823,6845,6822
824,6857,6869
825,6857,6845
826,6861,6883
827,6861,6837
828,6869,6879
829,6869,6857
830,6879,8084
831,6879,6869
832,6883,6861
833,6908,6834
834,6925,6961
835,6961,7011
836,6961,6925
837,7011,7031
838,7011,6961
839,7015,6812
840,7015,6258
841,7016,6575
842,7016,5949
843,7031,7043
844,7031,7011
845,7043,7058
846,7043,7031
847,7058,7043
848,7058,7077
849,7077,7058
850,7077,7092
851,7092,7077
852,7113,7173
853,7173,7193
854,7173,7113
855,7193,7327
856,7193,7173
857,7234,7277
858,7277,7321
859,7277,7234
860,7321,7340
861,7321,7277
862,7327,7467
863,7327,7193
864,7340,7369
865,7340,7321
866,7369,7389
867,7369,7340
868,7389,7408
869,7389,7369
870,7408,7445
871,7408,7389
872,7445,7488
873,7445,7408
874,7467,7537
875,7467,7327
876,7488,7519
877,7488,7445
878,7519,7561
879,7519,7488
880,7537,7575
881,7537,7467
882,7561,7700
883,7561,7519
884,7575,7602
885,7575,7537
886,7602,7625
887,7602,7575
888,7625,7706
889,7625,7602
890,7700,7715
891,7700,7561
892,7706,7753
893,7706,7625
894,7715,7773
895,7715,7700
896,7753,7765
897,7753,7706
898,7765,8134
899,7765,7753
900,7773,7848
901,7773,7715
902,7848,7875
903,7848,7773
904,7875,7907
905,7875,7848
906,7907,7875
907,7945,7972
908,7972,8006
909,7972,7945
910,8006,8020
911,8006,7972
912,8020,8030
913,8020,8006
914,8030,8041
915,8030,8020
916,8041,8050
917,8041,8030
918,8050,8041
919,8069,8073
920,8073,8093
921,8073,8069
922,8084,8151
923,8084,6879
924,8093,8104
925,8093,8073
926,8104,8109
927,8104,8093
928,8109,8104
929,8116,8118
930,8118,8123
931,8118,8116
932,8123,8124
933,8123,8118
934,8124,8123
935,8124,8134
936,8134,8124
937,8134,7765
938,8143,6711
939,8143,6263
940,8151,8084
941,8151,8242
942,8166,8179
943,8179,8199
944,8179,8166
945,8199,8205
946,8199,8179
947,8201,8242
948,8205,8220
949,8205,8199
950,8220,8205
951,8228,8232
952,8232,12505
953,8232,8228
954,8242,8201
955,8242,8151
956,8250,8255
957,8255,8265
958,8255,8250
959,8265,8278
960,8265,8255
961,8269,8282
962,8278,8290
963,8278,8265
964,8282,8294
965,8282,8269
966,8290,8317
967,8290,8278
968,8294,8299
969,8294,8282
970,8299,8320
971,8299,8294
972,8317,8954
973,8317,8290
974,8320,8332
975,8320,8299
976,8332,8340
977,8332,8320
978,8340,8496
979,8340,8332
980,8430,8496
981,8482,8519
982,8496,8430
983,8496,8340
984,8519,8482
985,8573,8584
986,8584,8573
987,8634,8651
988,8651,8634
989,8954,8317
990,9400,9448
991,9423,9464
992,9423,9461
993,9448,9525
994,9448,9400
995,9461,9423
996,9464,9578
997,9464,9423
998,9525,9448
999,9549,9572
1000,9564,9581
1001,9564,9579
1002,9572,9549
1003,9578,9464
1004,9579,9624
1005,9579,9564
1006,9581,9564
1007,9608,9710
1008,9624,9579
1009,9679,12633
1010,9710,9763
1011,9710,9608
1012,9763,9710
1013,9854,9879
1014,9863,9919
1015,9879,9911
1016,9879,9854
1017,9911,9975
1018,9911,9879
1019,9919,9863
1020,9975,10064
1021,9975,9911
1022,10051,10087
1023,10064,10268
1024,10064,9975
1025,10087,10134
1026,10087,10051
1027,10134,10428
1028,10134,10087
1029,10203,10263
1030,10203,15604
1031,10208,10222
1032,10222,10427
1033,10222,10208
1034,10263,11276
1035,10263,10203
1036,10268,15604
1037,10268,10064
1038,10420,10427
1039,10422,10464
1040,10427,10420
1041,10427,10222
1042,10428,10621
1043,10428,10134
1044,10446,10463
1045,10446,10464
1046,10463,10446
1047,10464,10446
1048,10464,10422
1049,10485,10504
1050,10504,10485
1051,10506,10618
1052,10525,10546
1053,10546,10588
1054,10546,10525
1055,10588,10603
1056,10588,10546
1057,10603,10654
1058,10603,10588
1059,10618,10757
1060,10618,10506
1061,10621,10822
1062,10621,10428
1063,10654,10680
1064,10654,10603
1065,10680,10654
1066,10757,10777
1067,10757,10618
1068,10777,10792
1069,10777,10757
1070,10792,10867
1071,10792,10777
1072,10822,10999
1073,10822,10621
1074,10834,10919
1075,10867,10979
1076,10867,10792
1077,10919,10834
1078,10979,11035
1079,10979,10867
1080,10999,11028
1081,10999,10822
1082,11028,10999
1083,11035,11104
1084,11035,10979
1085,11095,11121
1086,11104,11172
1087,11104,11035
1088,11121,11095
1089,11172,11461
1090,11172,11104
1091,11276,10263
1092,11388,11408
1093,11408,11449
1094,11408,11388
1095,11449,11493
1096,11449,11408
1097,11461,11172
1098,11493,11449
1099,11547,11561
1100,11561,11595
1101,11561,11547
1102,11587,11644
1103,11595,11561
1104,11623,11783
1105,11644,11587
1106,11644,11659
1107,11659,11699
1108,11659,11644
1109,11673,11695
1110,11695,11673
1111,11699,11659
1112,11733,11749
1113,11749,11764
1114,11749,11733
1115,11764,11814
1116,11764,11749
1117,11783,11623
1118,11814,11764
1119,11857,11948
1120,11918,11960
1121,11948,12034
1122,11948,11857
1123,11960,12032
1124,11960,11918
1125,11975,12728
1126,11975,12216
1127,12032,12218
1128,12032,11960
1129,12034,12563
1130,12034,11948
1131,12216,11975
1132,12216,12505
1133,12218,12303
1134,12218,12032
1135,12303,12334
1136,12303,12218
1137,12334,12403
1138,12334,12303
1139,12403,12440
1140,12403,12334
1141,12440,12474
1142,12440,12403
1143,12474,12490
1144,12474,12440
1145,12490,12494
1146,12490,12474
1147,12494,12490
1148,12505,12216
1149,12505,8232
1150,12509,12514
1151,12514,12509
1152,12523,12728
1153,12563,13061
1154,12563,12034
1155,12579,12584
1156,12584,12590
1157,12584,12579
1158,12590,12584
1159,12633,9679
1160,12633,12653
1161,12653,12633
1162,12728,15604
1163,12728,12523
1164,12728,11975
1165,12976,12990
1166,12976,13061
1167,12990,13003
1168,12990,12976
1169,13003,13020
1170,13003,12990
1171,13020,13036
1172,13020,13003
1173,13036,13098
1174,13036,13020
1175,13061,12976
1176,13061,12563
1177,13098,13116
1178,13098,13036
1179,13116,13098
1180,13212,15604
1181,13377,13544
1182,13544,13377
1183,14917,15012
1184,15012,15090
1185,15012,14917
1186,15090,15319
1187,15090,15012
1188,15319,15457
1189,15319,15090
1190,15457,15781
1191,15457,15319
1192,15604,15613
1193,15604,10203
1194,15604,13212
1195,15604,12728
1196,15604,10268
1197,15613,15604
1198,15620,15624
1199,15620,15625
1200,15624,15628
1201,15624,15620
1202,15625,15620
1203,15628,15624
1204,15629,15633
1205,15633,15639
1206,15633,15629
1207,15639,15633
1208,15647,15652
1209,15650,15669
1210,15652,15647
1211,15661,15666
1212,15666,15661
1213,15669,15650
1214,15674,15679
1215,15679,15701
1216,15679,15674
1217,15690,15708
1218,15701,15715
1219,15701,15679
1220,15708,15690
1221,15713,15785
1222,15713,15724
1223,15715,16566
1224,15715,15701
1225,15724,15713
1226,15727,15808
1227,15729,15759
1228,15759,15729
1229,15781,15457
1230,15785,15834
1231,15785,15713
1232,15808,15844
1233,15808,15727
1234,15829,16309
1235,15833,15851
1236,15834,15785
1237,15844,15878
1238,15844,15808
1239,15851,15868
1240,15851,15833
1241,15868,15883
1242,15868,15851
1243,15878,15896
1244,15878,15844
1245,15883,15868
1246,15896,15909
1247,15896,15878
1248,15909,15920
1249,15909,15896
1250,15920,15955
1251,15920,15909
1252,15947,15965
1253,15955,16026
1254,15955,15920
1255,15965,15947
1256,15967,15981
1257,15981,15995
1258,15981,15967
1259,15995,15981
1260,16026,16037
1261,16026,15955
1262,16037,16080
1263,16037,16026
1264,16080,16121
1265,16080,16037
1266,16095,16159
1267,16095,16435
1268,16121,16199
1269,16121,16080
1270,16128,16203
1271,16159,16095
1272,16199,16274
1273,16199,16121
1274,16203,16227
1275,16203,16128
1276,16227,16203
1277,16274,16325
1278,16274,16199
1279,16309,16428
1280,16309,15829
1281,16325,16434
1282,16325,16274
1283,16347,16435
1284,16347,16579
1285,16388,16401
1286,16401,16415
1287,16401,16388
1288,16415,16401
1289,16428,16451
1290,16428,16309
1291,16434,16474
1292,16434,16325
1293,16435,16095
1294,16435,16347
1295,16451,16460
1296,16451,16428
1297,16460,16496
1298,16460,16451
1299,16474,16616
1300,16474,16434
1301,16496,16628
1302,16496,16460
1303,16566,15715
1304,16579,16347
1305,16616,16474
1306,16628,16496
1307,663,665
1308,665,663
1309,670,678
1310,678,690
1311,678,670
1312,690,730
1313,690,678
1314,730,740
1315,730,690
1316,740,749
1317,740,730
1318,749,754
1319,749,740
1320,754,762
1321,754,749
1322,762,767
1323,762,754
1324,767,775
1325,767,762
1326,775,783
1327,775,767
1328,783,796
1329,783,775
1330,796,803
1331,796,783
1332,803,808
1333,803,796
1334,808,814
1335,808,803
1336,814,824
1337,814,808
1338,824,827
1339,824,814
1340,827,831
1341,827,824
1342,831,837
1343,831,827
1344,837,831
1345,845,847
1346,847,854
1347,847,845
1348,854,861
1349,854,847
1350,861,872
1351,861,854
1352,872,880
1353,872,861
1354,880,886
1355,880,872
1356,886,880
1357,1011,1033
1358,1033,1056
1359,1033,1011
1360,1056,1033
1361,1070,1097
1362,1097,1104
1363,1097,1070
1364,1104,1112
1365,1104,1097
1366,1112,1116
1367,1112,1104
1368,1116,1123
1369,1116,1112
1370,1123,1138
1371,1123,1116
1372,1138,1150
1373,1138,1123
1374,1150,1158
1375,1150,1138
1376,1158,1168
1377,1158,1150
1378,1168,1208
1379,1168,1158
1380,1208,1232
1381,1208,1168
1382,1232,1238
1383,1232,1208
1384,1238,1243
1385,1238,1232
1386,1243,1247
1387,1243,1238
1388,1247,1256
1389,1247,1243
1390,1256,1266
1391,1256,1247
1392,1266,1278
1393,1266,1256
1394,1278,1282
1395,1278,1266
1396,1282,1287
1397,1282,1278
1398,1287,1290
1399,1287,1282
1400,1290,1446
1401,1290,1287
1402,1312,1320
1403,1320,1336
1404,1320,1312
1405,1336,1345
1406,1336,1320
1407,1345,1349
1408,1345,1336
1409,1349,1363
1410,1349,1345
1411,1363,1371
1412,1363,1349
1413,1371,1393
1414,1371,1363
1415,1393,1371
1416,1446,1467
1417,1446,1290
1418,1467,1446
1419,1495,1503
1420,1503,1506
1421,1503,1495
1422,1506,1513
1423,1506,1503
1424,1513,1506
1425,1513,1521
1426,1521,1513
1427,1521,1528
1428,1528,1588
1429,1528,1521
1430,1538,1554
1431,1554,1538
1432,1588,1641
1433,1588,1528
1434,1641,1588
1435,1827,1832
1436,1832,1827
1437,663,1927
1438,665,1927
1439,683,1927
1440,694,1927
1441,1312,1927
1442,1554,2180
1443,1640,1927
1444,1832,1836
