,id_left,id_right
313,1197,2758
314,1200,1202
315,1202,1200
316,1206,1256
317,1210,2758
318,1244,1256
319,1256,1257
320,1256,1244
321,1256,1206
322,1256,1193
323,1256,1178
324,1257,1256
325,1264,2758
326,1276,2758
327,1289,2758
328,1346,2758
329,1452,2758
330,1528,1530
331,1530,1531
332,1530,1528
333,1531,1530
334,1554,2758
335,1564,2758
336,1627,2758
337,1662,1672
338,1672,1662
339,2353,2758
340,2355,2758
341,2641,2758
342,2758,2355
343,2758,2353
344,2758,1461
345,2758,2641
346,2758,533
347,2758,528
348,2758,440
349,2758,439
350,2758,438
351,2758,433
352,2758,408
353,2758,398
354,2758,389
355,2758,387
356,2758,382
357,2758,381
358,2758,374
359,2758,373
360,2758,348
361,2758,328
362,2758,1627
363,2758,1564
364,2758,1554
365,2758,1452
366,2758,1346
367,2758,1289
368,2758,1276
369,2758,1264
370,2758,1210
371,2758,1197
372,2758,1189
373,2758,1186
374,2758,1177
375,2758,1162
376,2758,1140
377,2758,1104
378,2758,1091
379,2758,1076
380,2758,1075
381,2758,1073
382,2758,1071
383,2758,1068
384,2758,1066
385,2758,1061
386,2758,1058
387,2758,1044
388,2758,1043
389,2758,1041
390,2758,1036
391,2758,996
392,2758,985
393,2758,962
394,2758,942
395,2758,937
396,2758,853
397,2758,849
398,2758,698
399,2758,690
400,2758,633
401,2758,617
402,2758,604
403,3,10
404,3,4
405,4,3
406,10,3
407,10,3419
408,11,12
409,12,17
410,12,11
411,17,12
412,22,29
413,29,22
414,56,57
415,57,58
416,57,56
417,58,59
418,58,57
419,59,61
420,59,58
421,61,59
422,62,63
423,63,62
424,64,66
425,66,67
426,66,64
427,67,68
428,67,66
429,68,67
430,76,78
431,78,80
432,78,76
433,80,82
434,80,78
435,82,80
436,86,88
437,88,90
438,88,86
439,90,92
440,90,88
441,92,90
442,96,100
443,100,102
444,100,96
445,102,100
446,147,185
447,148,151
448,151,160
449,151,148
450,160,164
451,160,151
452,164,168
453,164,160
454,168,172
455,168,164
456,172,176
457,172,168
458,176,177
459,176,172
460,177,178
461,177,176
462,178,180
463,178,177
464,180,178
465,181,182
466,182,183
467,182,181
468,183,182
469,183,185
470,185,183
471,185,147
472,2023,2043
473,2043,2023
474,2230,3098
475,2362,3098
476,2433,3098
477,2466,2471
478,2471,2525
479,2471,2466
480,2525,2529
481,2525,2471
482,2529,2541
483,2529,2525
484,2541,2547
485,2541,2529
486,2547,2550
487,2547,2541
488,2550,2547
489,2550,3098
490,2592,3098
491,2603,2630
492,2630,2603
493,2663,3098
494,2745,3098
495,2907,3098
496,2916,3098
497,2926,3419
498,2929,3098
499,2933,3098
500,2943,3098
501,2955,2958
502,2958,2955
503,2967,3098
504,2970,3419
505,2971,3098
506,2974,3098
507,2975,2977
508,2977,2975
509,2990,3419
510,2996,3098
511,3005,3098
512,3012,3098
513,3021,3419
514,3032,3098
515,3042,3419
516,3044,3049
517,3044,3098
518,3049,3044
519,3049,3098
520,3087,3098
521,3098,3087
522,3098,3049
523,3098,3044
524,3098,3032
525,3098,3012
526,3098,3005
527,3098,2996
528,3098,2974
529,3098,2967
530,3098,2943
531,3098,2933
532,3098,2929
533,3098,2916
534,3098,2663
535,3098,2550
536,3098,2433
537,3098,2971
538,3098,2907
539,3098,2745
540,3098,2592
541,3098,2362
542,3098,2230
543,3328,3419
544,3353,3419
545,3402,3403
546,3403,3402
547,3419,10
548,3419,3353
549,3419,3328
550,3419,3042
551,3419,3021
552,3419,2990
553,3419,2970
554,3419,2926
555,16,30
556,30,47
557,30,16
558,47,60
559,47,30
560,60,73
561,60,47
562,73,60
563,105,111
564,111,105
565,130,140
566,140,130
567,153,159
568,159,710
569,159,153
570,516,710
571,680,689
572,680,710
573,689,691
574,689,680
575,691,698
576,691,689
577,698,704
578,698,691
579,704,706
580,704,698
581,706,711
582,706,704
583,710,680
584,710,516
585,710,159
586,711,716
587,711,706
588,716,819
589,716,711
590,776,783
591,776,819
592,783,786
593,783,776
594,786,791
595,786,783
596,791,786
597,793,797
598,797,799
599,797,793
600,799,800
601,799,797
602,800,799
603,804,812
604,812,804
605,818,825
606,819,776
607,819,716
608,825,857
609,825,818
610,857,867
611,857,825
612,867,874
613,867,857
614,874,879
615,874,867
616,879,891
617,879,874
618,891,879
619,913,918
620,918,922
621,918,913
622,922,924
623,922,918
624,924,932
625,924,922
626,932,936
627,932,924
628,936,949
629,936,932
630,949,961
631,949,936
632,961,972
633,961,949
634,972,978
635,972,961
636,978,986
637,978,972
638,986,999
639,986,978
640,999,1008
641,999,986
642,1008,1016
643,1008,999
644,1016,1008
645,1033,1046
646,1046,1033
647,1063,1123
648,1123,1125
649,1123,1063
650,1125,1123
651,1131,1138
652,1138,1131
653,1414,2404
654,1414,1427
655,1427,1443
656,1427,1414
657,1429,1430
658,1429,1437
659,1430,1429
660,1437,1450
661,1437,1429
662,1443,1447
663,1443,1427
664,1447,1450
665,1447,1443
666,1450,1447
667,1450,1437
668,1454,1460
669,1460,1466
670,1460,1454
671,1466,1473
672,1466,1460
673,1473,1481
674,1473,1466
675,1481,1494
676,1481,1473
677,1494,1502
678,1494,1481
679,1502,1507
680,1502,1494
681,1507,1502
682,1516,1520
683,1520,1528
684,1520,1516
685,1528,1520
686,1564,1574
687,1574,1581
688,1574,1564
689,1581,1932
690,1581,1574
691,1932,1581
692,2404,1414
693,44,52
694,52,63
695,52,44
696,63,78
697,63,52
698,64,80
699,78,85
700,78,63
701,80,86
702,80,64
703,85,90
704,85,78
705,86,80
706,90,104
707,90,85
708,104,108
709,104,90
