,id_left,id_right
1007,751,754
1008,751,743
1009,754,759
1010,754,751
1011,759,754
1012,760,768
1013,764,778
1014,768,760
1015,768,380
1016,778,782
1017,778,764
1018,782,785
1019,782,778
1020,785,798
1021,785,782
1022,798,874
1023,798,785
1024,811,975
1025,816,819
1026,819,816
1027,874,898
1028,874,798
1029,898,874
1030,909,912
1031,912,909
1032,912,914
1033,914,916
1034,914,912
1035,916,925
1036,916,914
1037,925,951
1038,925,916
1039,939,942
1040,942,946
1041,942,939
1042,946,942
1043,951,958
1044,951,925
1045,958,960
1046,958,951
1047,960,964
1048,960,958
1049,964,971
1050,964,960
1051,971,981
1052,971,964
1053,975,811
1054,975,689
1055,975,680
1056,975,4469
1057,975,4458
1058,981,1198
1059,981,971
1060,1132,1142
1061,1132,1134
1062,1134,1136
1063,1134,1132
1064,1136,1137
1065,1136,1134
1066,1137,1136
1067,1138,1146
1068,1142,1147
1069,1142,1132
1070,1146,1150
1071,1146,1138
1072,1147,1346
1073,1147,1142
1074,1150,1155
1075,1150,1146
1076,1155,1159
1077,1155,1150
1078,1159,1155
1079,1162,1174
1080,1162,1198
1081,1163,1167
1082,1167,1170
1083,1167,1163
1084,1170,1179
1085,1170,1167
1086,1174,1162
1087,1179,1185
1088,1179,1170
1089,1185,1179
1090,1198,1162
1091,1198,981
1092,1346,1147
1093,1930,1940
1094,1940,1930
1095,1986,2001
1096,2001,1986
1097,2001,2003
1098,2003,2056
1099,2003,2001
1100,2025,2056
1101,2048,2058
1102,2048,2056
1103,2056,2048
1104,2056,2003
1105,2056,2025
1106,2058,2060
1107,2058,2048
1108,2060,2062
1109,2060,2058
1110,2062,2064
1111,2062,2060
1112,2064,2568
1113,2064,2062
1114,2167,2395
1115,2167,2568
1116,2224,2568
1117,2395,2167
1118,2465,2568
1119,2549,2568
1120,2568,2224
1121,2568,2167
1122,2568,2549
1123,2568,2465
1124,2568,2064
1125,88,3537
1126,251,847
1127,268,847
1128,371,847
1129,382,847
1130,439,847
1131,560,578
1132,560,847
1133,578,560
1134,590,594
1135,594,590
1136,621,847
1137,665,669
1138,669,665
1139,846,853
1140,847,382
1141,847,621
1142,847,560
1143,847,439
1144,847,371
1145,847,268
1146,847,251
1147,853,846
1148,1598,1741
1149,1606,1741
1150,1606,1608
1151,1608,1606
1152,1741,1606
1153,1741,1598
1154,2180,2956
1155,2238,2956
1156,2320,3148
1157,2462,2956
1158,2908,2916
1159,2908,2914
1160,2914,2908
1161,2916,2922
1162,2916,2908
1163,2922,2966
1164,2922,2916
1165,2941,2948
1166,2948,2941
1167,2948,3148
1168,2956,2998
1169,2956,2462
1170,2956,2238
1171,2956,2180
1172,2966,2985
1173,2966,2922
1174,2985,2995
1175,2985,2966
1176,2995,3006
1177,2995,2985
1178,2998,3013
1179,2998,2956
1180,3006,3037
1181,3006,2995
1182,3013,3027
1183,3013,2998
1184,3027,3050
1185,3027,3013
1186,3037,3056
1187,3037,3006
1188,3050,3027
1189,3056,3067
1190,3056,3037
1191,3067,3075
1192,3067,3056
1193,3068,3088
1194,3075,3087
1195,3075,3067
1196,3087,3107
1197,3087,3075
1198,3088,3111
1199,3088,3068
1200,3107,3250
1201,3107,3087
1202,3111,3120
1203,3111,3088
1204,3120,3123
1205,3120,3111
1206,3123,3124
1207,3123,3120
1208,3124,3135
1209,3124,3123
1210,3135,3140
1211,3135,3124
1212,3140,3141
1213,3140,3135
1214,3141,3140
1215,3141,3264
1216,3148,2948
1217,3148,2320
1218,3250,3257
1219,3250,3107
1220,3257,3250
1221,3264,4364
1222,3264,3141
1223,3268,3355
1224,3355,3366
1225,3355,3268
1226,3366,3370
1227,3366,3355
1228,3370,3366
1229,3384,3392
1230,3392,3396
1231,3392,3384
1232,3396,3392
1233,3409,3412
1234,3412,3409
1235,3412,3421
1236,3421,3425
1237,3421,3412
1238,3425,3428
1239,3425,3421
1240,3428,3432
1241,3428,3425
1242,3432,3458
1243,3432,3428
1244,3458,3509
1245,3458,3432
1246,3509,3514
1247,3509,3458
1248,3514,3530
1249,3514,3509
1250,3530,3537
1251,3530,3514
1252,3537,3559
1253,3537,3530
1254,3559,3537
1255,3586,4458
1256,3674,3685
1257,3685,3674
1258,3694,3704
1259,3701,3708
1260,3704,3713
1261,3704,3694
1262,3708,3701
1263,3713,3704
1264,3724,3734
1265,3734,3724
1266,3736,3743
1267,3743,3749
1268,3743,3736
1269,3749,3762
1270,3749,3743
1271,3762,3771
1272,3762,3749
1273,3771,3781
1274,3771,3762
1275,3773,3783
1276,3781,3789
1277,3781,3771
1278,3783,3773
1279,3789,3808
1280,3789,3781
1281,3799,3803
1282,3803,3799
1283,3808,3813
1284,3808,3789
1285,3813,3808
1286,3845,3855
1287,3855,3845
1288,3861,3866
1289,3866,4008
1290,3866,3861
1291,3996,3999
1292,3999,3996
1293,4001,4007
1294,4007,4001
1295,4008,4021
1296,4008,3866
1297,4021,4025
1298,4021,4008
1299,4022,4077
1300,4025,4029
1301,4025,4021
1302,4029,4469
1303,4029,4025
1304,4077,4339
1305,4077,4022
1306,4119,4143
1307,4119,4138
1308,4138,4196
1309,4138,4119
1310,4143,4177
1311,4143,4119
1312,4177,4199
1313,4177,4143
1314,4196,4215
1315,4196,4138
1316,4199,4217
1317,4199,4177
1318,4215,4196
1319,4217,4237
1320,4217,4199
1321,4237,4217
1322,4247,4256
1323,4256,4247
1324,4281,4357
1325,4339,27
1326,4339,4077
1327,4357,27
1328,4357,4281
1329,4364,370
1330,4364,3264
1331,4391,29
1332,4458,975
1333,4458,3586
1334,4469,975
1335,4469,4029
1336,4521,155
1337,2748,2753
1338,2748,2771
1339,2753,2926
1340,2753,2748
1341,2771,2903
1342,2771,2748
1343,2822,2926
1344,2828,2926
1345,2903,2987
1346,2903,2771
1347,2926,3288
1348,2926,2828
1349,2926,2822
1350,2926,2753
1351,2987,3006
1352,2987,2903
1353,3006,3011
1354,3006,2987
1355,3011,3022
1356,3011,3006
1357,3022,3027
1358,3022,3011
1359,3027,3033
1360,3027,3022
1361,3033,3039
1362,3033,3027
1363,3039,3044
1364,3039,3033
1365,3044,3141
1366,3044,3039
1367,3141,3298
1368,3141,3044
1369,3288,2926
1370,3298,3313
1371,3298,3141
1372,3313,3316
1373,3313,3298
1374,3316,3321
1375,3316,3313
1376,3321,3324
1377,3321,3316
1378,3324,3333
1379,3324,3321
1380,3333,3537
1381,3333,3324
1382,3364,3537
1383,3387,3388
1384,3388,3387
1385,3537,88
1386,3537,3364
1387,3537,3333
1388,122,129
1389,129,133
1390,129,122
1391,133,129
1392,164,168
1393,168,170
1394,168,164
1395,170,186
1396,170,168
1397,186,193
1398,186,170
1399,193,198
1400,193,186
1401,198,202
1402,198,193
1403,202,198
1404,202,269
1405,269,202
1406,621,707
1407,707,712
1408,707,621
1409,712,707
1410,1431,1434
1411,1434,1444
1412,1434,1431
1413,1444,1452
1414,1444,1434
1415,1452,1456
1416,1452,1444
1417,1456,1452
1418,1456,1459
1419,1459,1456
1420,1459,1466
1421,1466,1471
1422,1466,1459
1423,1471,1475
1424,1471,1466
1425,1475,1471
1426,1486,1488
1427,1488,1490
1428,1488,1486
1429,1490,1488
1430,1492,1494
1431,1494,1492
1432,145,348
1433,146,149
1434,147,149
1435,147,348
1436,148,150
1437,148,348
1438,149,147
1439,149,146
1440,150,148
1441,150,348
1442,153,348
1443,230,233
1444,230,348
1445,233,234
1446,233,230
1447,234,237
1448,234,233
1449,237,257
1450,237,234
1451,257,237
1452,283,348
1453,293,300
1454,300,312
1455,300,293
1456,312,300
1457,316,323
1458,323,328
1459,323,316
1460,328,332
1461,328,323
1462,332,328
1463,333,373
1464,348,230
1465,348,153
1466,348,150
1467,348,148
1468,348,147
1469,348,145
1470,348,283
1471,373,333
1472,373,377
1473,377,373
1474,395,513
1475,400,433
1476,433,400
1477,446,455
1478,455,472
1479,455,446
1480,472,481
1481,472,455
1482,481,472
1483,505,522
1484,513,539
1485,513,395
1486,522,529
1487,522,505
1488,529,534
1489,529,522
1490,534,541
1491,534,529
1492,539,562
1493,539,513
1494,541,543
1495,541,534
1496,543,546
1497,543,541
1498,546,543
1499,562,539
1500,595,609
1501,609,630
1502,609,595
1503,630,609
